date,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2019-02-25,2019-02-25,194.63,194.65,194.66,194.63,84500,838810352.0,0.02,0.05,0.1,0.0
2019-02-26,2019-02-26,194.68,194.67,194.68,194.67,113200,1121422672.0,0.01,0.01,0.02,0.0
2019-02-27,2019-02-27,194.7,194.73,194.73,194.69,128000,1257449872.0,0.02,0.03,0.06,0.0
2019-02-28,2019-02-28,194.75,194.76,194.77,194.75,87300,855741168.0,0.01,0.02,0.03,0.0
2019-03-01,2019-03-01,194.79,194.78,194.8,194.77,111500,1107922096.0,0.02,0.01,0.02,0.0
2019-03-04,2019-03-04,194.86,194.85,194.87,194.85,141900,1399143968.0,0.01,0.04,0.07,0.0
2019-03-05,2019-03-05,194.87,194.87,194.88,194.86,124200,1228102928.0,0.01,0.01,0.02,0.0
2019-03-06,2019-03-06,194.9,194.91,194.91,194.89,77000,748170112.0,0.01,0.02,0.04,0.0
2019-03-07,2019-03-07,194.94,194.93,194.94,194.93,56700,553991056.0,0.01,0.01,0.02,0.0
2019-03-08,2019-03-08,194.96,194.98,194.98,194.95,89000,865232528.0,0.02,0.03,0.05,0.0
2019-03-11,2019-03-11,195.07,195.07,195.08,195.06,90900,849594128.0,0.01,0.05,0.09,0.0
2019-03-12,2019-03-12,195.09,195.1,195.1,195.09,79700,758202032.0,0.01,0.02,0.03,0.0
2019-03-13,2019-03-13,195.13,195.13,195.13,195.12,148000,1456696960.0,0.01,0.02,0.03,0.0
2019-03-14,2019-03-14,195.16,195.18,195.18,195.15,97500,948502256.0,0.02,0.03,0.05,0.0
2019-03-15,2019-03-15,195.21,195.21,195.21,195.2,85900,810017168.0,0.01,0.02,0.03,0.0
2019-03-18,2019-03-18,195.31,195.29,195.31,195.29,104900,1014295184.0,0.01,0.04,0.08,0.0
2019-03-19,2019-03-19,195.32,195.34,195.34,195.32,101500,978308688.0,0.01,0.03,0.05,0.0
2019-03-20,2019-03-20,195.37,195.37,195.38,195.37,119300,1181442480.0,0.01,0.02,0.03,0.0
2019-03-21,2019-03-21,195.42,195.39,195.42,195.37,83100,818208160.0,0.03,0.01,0.02,0.0
2019-03-22,2019-03-22,195.43,195.44,195.44,195.42,153400,1499192656.0,0.01,0.03,0.05,0.0
2019-03-25,2019-03-25,195.52,195.53,195.54,195.5,123900,1209962928.0,0.02,0.05,0.09,0.0
2019-03-26,2019-03-26,195.56,195.54,195.56,195.54,99900,984881136.0,0.01,0.01,0.01,0.0
2019-03-27,2019-03-27,195.57,195.57,195.57,195.55,190500,1878071104.0,0.01,0.02,0.03,0.0
2019-03-28,2019-03-28,195.6,195.6,195.61,195.59,132600,1302003488.0,0.01,0.02,0.03,0.0
2019-03-29,2019-03-29,195.63,195.64,195.64,195.62,121000,1178612384.0,0.01,0.02,0.04,0.0
2019-04-01,2019-04-01,195.72,195.7,195.72,195.69,83100,800935520.0,0.02,0.03,0.06,0.0
2019-04-02,2019-04-02,195.72,195.69,195.73,195.69,152000,1502238784.0,0.02,-0.01,-0.01,0.0
2019-04-03,2019-04-03,195.72,195.75,195.75,195.71,133800,1314127776.0,0.02,0.03,0.06,0.0
2019-04-04,2019-04-04,195.77,195.77,195.78,195.76,90300,890618960.0,0.01,0.01,0.02,0.0
2019-04-08,2019-04-08,195.88,195.86,195.88,195.85,72700,690946112.0,0.02,0.05,0.09,0.0
2019-04-09,2019-04-09,195.88,195.85,195.89,195.85,78100,760605936.0,0.02,-0.01,-0.01,0.0
2019-04-10,2019-04-10,195.88,195.88,195.89,195.86,107600,1057754624.0,0.02,0.02,0.03,0.0
2019-04-11,2019-04-11,195.9,195.91,195.91,195.9,108800,1068065904.0,0.01,0.02,0.03,0.0
2019-04-12,2019-04-12,195.94,195.93,195.94,195.92,111100,1086946128.0,0.01,0.01,0.02,0.0
2019-04-15,2019-04-15,196.02,195.98,196.02,195.96,58700,554662720.0,0.03,0.03,0.05,0.0
2019-04-16,2019-04-16,196.0,196.0,196.03,195.99,96900,945038624.0,0.02,0.01,0.02,0.0
2019-04-17,2019-04-17,196.03,196.04,196.05,196.02,80300,786277712.0,0.02,0.02,0.04,0.0
2019-04-18,2019-04-18,196.06,196.05,196.07,196.02,108300,1056363712.0,0.03,0.01,0.01,0.0
2019-04-19,2019-04-19,196.08,196.09,196.09,196.05,100700,985537712.0,0.02,0.02,0.04,0.0
2019-04-22,2019-04-22,196.17,196.16,196.17,196.14,70500,688904096.0,0.02,0.04,0.07,0.0
2019-04-23,2019-04-23,196.19,196.18,196.2,196.18,73200,713719728.0,0.01,0.01,0.02,0.0
2019-04-24,2019-04-24,196.21,196.21,196.22,196.19,58300,567699600.0,0.02,0.02,0.03,0.0
2019-04-25,2019-04-25,196.25,196.25,196.26,196.24,93400,907567120.0,0.01,0.02,0.04,0.0
2019-04-26,2019-04-26,196.28,196.29,196.3,196.28,74000,726320544.0,0.01,0.02,0.04,0.0
2019-04-29,2019-04-29,196.37,196.39,196.4,196.37,54900,531931264.0,0.02,0.05,0.1,0.0
2019-04-30,2019-04-30,196.42,196.43,196.44,196.4,109300,1050568720.0,0.02,0.02,0.04,0.0
2019-05-06,2019-05-06,196.59,196.54,196.59,196.54,98700,934138224.0,0.03,0.06,0.11,0.0
2019-05-07,2019-05-07,196.57,196.55,196.58,196.55,76100,749132208.0,0.02,0.01,0.01,0.0
2019-05-08,2019-05-08,196.58,196.58,196.59,196.57,118700,1167623504.0,0.01,0.02,0.03,0.0
2019-05-09,2019-05-09,196.61,196.62,196.62,196.6,115600,1127008672.0,0.01,0.02,0.04,0.0
2019-05-10,2019-05-10,196.65,196.67,196.67,196.64,98600,972014576.0,0.02,0.03,0.05,0.0
2019-05-13,2019-05-13,196.74,196.71,196.74,196.69,116000,1113583424.0,0.03,0.02,0.04,0.0
2019-05-14,2019-05-14,196.74,196.76,196.76,196.74,221100,2155300352.0,0.01,0.03,0.05,0.0
2019-05-15,2019-05-15,196.78,196.8,196.8,196.78,104900,1022673872.0,0.01,0.02,0.04,0.0
2019-05-16,2019-05-16,196.82,196.84,196.84,196.8,70500,674689968.0,0.02,0.02,0.04,0.0
2019-05-17,2019-05-17,196.88,196.88,196.88,196.86,137400,1359307376.0,0.01,0.02,0.04,0.0
2019-05-20,2019-05-20,196.96,196.92,196.96,196.91,117100,1153275792.0,0.03,0.02,0.04,0.0
2019-05-21,2019-05-21,196.94,196.94,196.95,196.93,138900,1370812800.0,0.01,0.01,0.02,0.0
2019-05-22,2019-05-22,196.97,197.0,197.01,196.97,95900,945537840.0,0.02,0.03,0.06,0.0
2019-05-23,2019-05-23,197.03,197.04,197.05,197.02,132800,1312285952.0,0.02,0.02,0.04,0.0
2019-05-24,2019-05-24,197.07,197.08,197.08,197.07,131500,1297277280.0,0.01,0.02,0.04,0.0
2019-05-27,2019-05-27,197.18,197.17,197.19,197.16,97400,954541424.0,0.02,0.05,0.09,0.0
2019-05-28,2019-05-28,197.2,197.2,197.22,197.2,109800,1084608560.0,0.01,0.02,0.03,0.0
2019-05-29,2019-05-29,197.23,197.24,197.24,197.23,105800,1043156176.0,0.01,0.02,0.04,0.0
2019-05-30,2019-05-30,197.27,197.27,197.27,197.26,146300,1455065312.0,0.01,0.02,0.03,0.0
2019-05-31,2019-05-31,197.29,197.29,197.31,197.28,98500,971067360.0,0.02,0.01,0.02,0.0
2019-06-03,2019-06-03,197.38,197.36,197.38,197.35,124200,1231177856.0,0.02,0.04,0.07,0.0
2019-06-04,2019-06-04,197.38,197.37,197.39,197.36,122600,1202637136.0,0.02,0.01,0.01,0.0
2019-06-05,2019-06-05,197.4,197.4,197.4,197.39,120700,1197204320.0,0.01,0.02,0.03,0.0
2019-06-06,2019-06-06,197.43,197.44,197.45,197.42,182200,1807119888.0,0.02,0.02,0.04,0.0
2019-06-10,2019-06-10,197.55,197.55,197.56,197.55,140900,1404058400.0,0.01,0.06,0.11,0.0
2019-06-11,2019-06-11,197.58,197.58,197.59,197.57,161800,1615913296.0,0.01,0.02,0.03,0.0
2019-06-12,2019-06-12,197.61,197.59,197.62,197.59,142700,1422799168.0,0.02,0.01,0.01,0.0
2019-06-13,2019-06-13,197.62,197.6,197.62,197.6,122300,1193103968.0,0.01,0.01,0.01,0.0
2019-06-14,2019-06-14,197.63,197.69,197.69,197.63,158300,1556473696.0,0.03,0.05,0.09,0.0
2019-06-17,2019-06-17,197.77,197.76,197.78,197.76,1591100,1585548608.0,0.01,0.04,0.07,0.0
2019-06-18,2019-06-18,197.79,197.8,197.81,197.78,1430300,1419077696.0,0.02,0.02,0.04,0.0
2019-06-19,2019-06-19,197.83,197.81,197.85,197.79,1869200,1847301056.0,0.03,0.01,0.01,0.0
2019-06-20,2019-06-20,197.84,197.83,197.84,197.82,670600,663279152.0,0.01,0.01,0.02,0.0
2019-06-21,2019-06-21,197.85,197.85,197.86,197.84,576500,548236480.0,0.01,0.01,0.02,0.0
2019-06-24,2019-06-24,197.93,197.91,197.94,197.9,1320300,1320663728.0,0.02,0.03,0.06,0.0
2019-06-25,2019-06-25,197.93,197.94,197.95,197.93,719900,707392048.0,0.01,0.02,0.03,0.0
2019-06-26,2019-06-26,197.96,197.96,197.97,197.95,1108600,1095454160.0,0.01,0.01,0.02,0.0
2019-06-27,2019-06-27,197.99,198.02,198.03,197.98,2352300,2322248720.0,0.03,0.03,0.06,0.0
2019-06-28,2019-06-28,198.06,198.1,198.1,198.04,1318600,1303402576.0,0.03,0.04,0.08,0.0
2019-07-01,2019-07-01,198.18,198.19,198.19,198.17,934200,927087792.0,0.01,0.05,0.09,0.0
2019-07-02,2019-07-02,198.21,198.2,198.22,198.19,966200,972599552.0,0.02,0.01,0.01,0.0
2019-07-03,2019-07-03,198.23,198.26,198.27,198.23,687100,676577840.0,0.02,0.03,0.06,0.0
2019-07-04,2019-07-04,198.29,198.27,198.29,198.26,1297200,1276405504.0,0.02,0.01,0.01,0.0
2019-07-05,2019-07-05,198.3,198.31,198.32,198.3,821700,813157344.0,0.01,0.02,0.04,0.0
2019-07-08,2019-07-08,198.4,198.37,198.4,198.37,1050500,1037601488.0,0.02,0.03,0.06,0.0
2019-07-09,2019-07-09,198.39,198.41,198.41,198.39,1065500,1048714032.0,0.01,0.02,0.04,0.0
2019-07-10,2019-07-10,198.44,198.44,198.45,198.44,612200,578015040.0,0.01,0.02,0.03,0.0
2019-07-11,2019-07-11,198.47,198.46,198.47,198.45,1325500,1301010320.0,0.01,0.01,0.02,0.0
2019-07-12,2019-07-12,198.49,198.51,198.51,198.48,1118400,1111280176.0,0.02,0.03,0.05,0.0
2019-07-15,2019-07-15,198.6,198.6,198.61,198.59,1174000,1161016976.0,0.01,0.05,0.09,0.0
2019-07-16,2019-07-16,198.63,198.62,198.64,198.62,837700,817892928.0,0.01,0.01,0.02,0.0
2019-07-17,2019-07-17,198.65,198.65,198.65,198.62,815500,759438400.0,0.02,0.02,0.03,0.0
2019-07-18,2019-07-18,198.67,198.68,198.68,198.66,1100400,1086059360.0,0.01,0.02,0.03,0.0
2019-07-19,2019-07-19,198.7,198.71,198.71,198.7,709700,694593312.0,0.01,0.02,0.03,0.0
2019-07-22,2019-07-22,198.79,198.78,198.8,198.77,1760400,1746982256.0,0.02,0.04,0.07,0.0
2019-07-23,2019-07-23,198.81,198.81,198.81,198.8,986200,982032992.0,0.01,0.02,0.03,0.0
2019-07-24,2019-07-24,198.83,198.83,198.84,198.83,902100,890098848.0,0.01,0.01,0.02,0.0
2019-07-25,2019-07-25,198.86,198.87,198.87,198.85,890500,873163232.0,0.01,0.02,0.04,0.0
2019-07-26,2019-07-26,198.9,198.91,198.91,198.89,749200,730143088.0,0.01,0.02,0.04,0.0
2019-07-29,2019-07-29,199.0,199.0,199.02,199.0,555100,546982624.0,0.01,0.05,0.09,0.0
2019-07-30,2019-07-30,199.03,199.02,199.03,199.01,1431000,1425638512.0,0.01,0.01,0.02,0.0
2019-07-31,2019-07-31,199.05,199.05,199.05,199.04,1449500,1422010992.0,0.01,0.02,0.03,0.0
2019-08-01,2019-08-01,199.07,199.06,199.08,199.04,1333400,1298621088.0,0.02,0.01,0.01,0.0
2019-08-02,2019-08-02,199.08,199.1,199.11,199.08,1604700,1587159904.0,0.02,0.02,0.04,0.0
2019-08-05,2019-08-05,199.18,199.19,199.2,199.18,1239000,1223412560.0,0.01,0.05,0.09,0.0
2019-08-06,2019-08-06,199.22,199.23,199.23,199.22,1962200,1951342944.0,0.01,0.02,0.04,0.0
2019-08-07,2019-08-07,199.26,199.29,199.29,199.25,1806700,1798171360.0,0.02,0.03,0.06,0.0
2019-08-08,2019-08-08,199.31,199.34,199.34,199.31,1287800,1290771120.0,0.02,0.03,0.05,0.0
2019-08-09,2019-08-09,199.36,199.4,199.4,199.36,1616500,1596636560.0,0.02,0.03,0.06,0.0
2019-08-12,2019-08-12,199.48,199.48,199.49,199.46,857700,850074624.0,0.02,0.04,0.08,0.0
2019-08-13,2019-08-13,199.51,199.51,199.51,199.49,1157300,1136662320.0,0.01,0.02,0.03,0.0
2019-08-14,2019-08-14,199.53,199.53,199.55,199.53,1003400,964452944.0,0.01,0.01,0.02,0.0
2019-08-15,2019-08-15,199.56,199.57,199.58,199.54,1199400,1161974016.0,0.02,0.02,0.04,0.0
2019-08-16,2019-08-16,199.6,199.64,199.65,199.6,1467300,1448421024.0,0.03,0.04,0.07,0.0
2019-08-19,2019-08-19,199.72,199.74,199.74,199.72,845000,829623376.0,0.01,0.05,0.1,0.0
2019-08-20,2019-08-20,199.77,199.79,199.79,199.76,719700,704095280.0,0.02,0.03,0.05,0.0
2019-08-21,2019-08-21,199.82,199.85,199.86,199.81,1414600,1409537760.0,0.03,0.03,0.06,0.0
2019-08-22,2019-08-22,199.88,199.9,199.91,199.86,1331500,1332172288.0,0.03,0.03,0.05,0.0
2019-08-23,2019-08-23,199.93,199.92,199.93,199.92,1126100,1109054944.0,0.01,0.01,0.02,0.0
2019-08-26,2019-08-26,200.0,200.02,200.02,199.99,1255000,1236902816.0,0.02,0.05,0.1,0.0
2019-08-27,2019-08-27,200.05,200.05,200.06,200.04,756300,736345040.0,0.01,0.01,0.03,0.0
2019-08-28,2019-08-28,200.08,200.08,200.09,200.07,913900,887918752.0,0.01,0.01,0.03,0.0
2019-08-29,2019-08-29,200.11,200.13,200.13,200.11,576500,569845904.0,0.01,0.02,0.05,0.0
2019-08-30,2019-08-30,200.16,200.15,200.18,200.15,453400,445754496.0,0.01,0.01,0.02,0.0
2019-09-02,2019-09-02,200.23,200.24,200.24,200.22,696300,680126096.0,0.01,0.04,0.09,0.0
2019-09-03,2019-09-03,200.27,200.29,200.29,200.27,716100,691525936.0,0.01,0.02,0.05,0.0
2019-09-04,2019-09-04,200.32,200.33,200.33,200.3,710000,698324896.0,0.01,0.02,0.04,0.0
2019-09-05,2019-09-05,200.36,200.35,200.36,200.35,817800,812407360.0,0.0,0.01,0.02,0.0
2019-09-06,2019-09-06,200.38,200.38,200.39,200.38,1416100,1409325584.0,0.0,0.01,0.03,0.0
2019-09-09,2019-09-09,200.47,200.48,200.49,200.46,1066700,1052278608.0,0.01,0.05,0.1,0.0
2019-09-10,2019-09-10,200.51,200.52,200.52,200.5,1118200,1112523024.0,0.01,0.02,0.04,0.0
2019-09-11,2019-09-11,200.55,200.56,200.56,200.54,1107900,1104077488.0,0.01,0.02,0.04,0.0
2019-09-12,2019-09-12,200.59,200.6,200.6,200.58,666900,664559920.0,0.01,0.02,0.04,0.0
2019-09-16,2019-09-16,200.71,200.72,200.72,200.7,542600,533816448.0,0.01,0.06,0.12,0.0
2019-09-17,2019-09-17,200.74,200.74,200.75,200.73,765000,751983216.0,0.01,0.01,0.02,0.0
2019-09-18,2019-09-18,200.76,200.78,200.78,200.76,945000,935931888.0,0.01,0.02,0.04,0.0
2019-09-19,2019-09-19,200.8,200.8,200.81,200.8,471500,465032176.0,0.0,0.01,0.02,0.0
2019-09-20,2019-09-20,200.82,200.84,200.84,200.82,361800,345685136.0,0.01,0.02,0.04,0.0
2019-09-23,2019-09-23,200.92,200.89,200.92,200.89,842000,821683936.0,0.01,0.02,0.05,0.0
2019-09-24,2019-09-24,200.91,200.93,200.94,200.91,1348000,1343820128.0,0.01,0.02,0.04,0.0
2019-09-25,2019-09-25,200.96,200.96,200.96,200.96,669300,662563440.0,0.0,0.01,0.03,0.0
2019-09-26,2019-09-26,200.98,201.0,201.0,200.98,1636700,1627461632.0,0.01,0.02,0.04,0.0
2019-09-27,2019-09-27,201.03,201.03,201.04,201.03,1448400,1444267184.0,0.0,0.01,0.03,0.0
2019-09-30,2019-09-30,201.12,201.12,201.13,201.11,288600,278618496.0,0.01,0.04,0.09,0.0
2019-10-08,2019-10-08,201.32,201.33,201.33,201.32,503400,484837600.0,0.0,0.1,0.21,0.0
2019-10-09,2019-10-09,201.36,201.37,201.37,201.35,448500,441781280.0,0.01,0.02,0.04,0.0
2019-10-10,2019-10-10,201.39,201.4,201.4,201.39,684000,675534320.0,0.0,0.01,0.03,0.0
2019-10-11,2019-10-11,201.43,201.43,201.43,201.41,1013200,1005685840.0,0.01,0.01,0.03,0.0
2019-10-14,2019-10-14,201.5,201.5,201.52,201.5,877400,868388096.0,0.01,0.03,0.07,0.0
2019-10-15,2019-10-15,201.53,201.53,201.53,201.51,1008800,1004224064.0,0.01,0.01,0.03,0.0
2019-10-16,2019-10-16,201.56,201.55,201.56,201.54,716400,708757536.0,0.01,0.01,0.02,0.0
2019-10-17,2019-10-17,201.58,201.59,201.6,201.58,726400,718251088.0,0.01,0.02,0.04,0.0
2019-10-18,2019-10-18,201.62,201.63,201.63,201.61,1296100,1284600160.0,0.01,0.02,0.04,0.0
2019-10-21,2019-10-21,201.71,201.71,201.72,201.71,1090700,1082603312.0,0.0,0.04,0.08,0.0
2019-10-22,2019-10-22,201.73,201.73,201.74,201.73,1434900,1428524368.0,0.0,0.01,0.02,0.0
2019-10-23,2019-10-23,201.76,201.76,201.76,201.75,743700,736789520.0,0.0,0.01,0.03,0.0
2019-10-24,2019-10-24,201.79,201.78,201.79,201.78,728300,716740320.0,0.0,0.01,0.02,0.0
2019-10-25,2019-10-25,201.81,201.83,201.83,201.81,742800,738476768.0,0.01,0.02,0.05,0.0
2019-10-28,2019-10-28,201.92,201.91,201.92,201.9,785700,769944496.0,0.01,0.04,0.08,0.0
2019-10-29,2019-10-29,201.93,201.94,201.94,201.93,1367300,1351851936.0,0.0,0.01,0.03,0.0
2019-10-30,2019-10-30,201.97,201.96,201.97,201.96,1447200,1459209136.0,0.0,0.01,0.02,0.0
2019-10-31,2019-10-31,201.99,201.98,201.99,201.98,1056300,1068259136.0,0.0,0.01,0.02,0.0
2019-11-01,2019-11-01,202.01,202.01,202.01,202.0,752600,755113456.0,0.0,0.01,0.03,0.0
2019-11-04,2019-11-04,202.09,202.07,202.09,202.07,615300,610463296.0,0.01,0.03,0.06,0.0
2019-11-05,2019-11-05,202.1,202.09,202.1,202.09,1609700,1599002384.0,0.0,0.01,0.02,0.0
2019-11-06,2019-11-06,202.12,202.11,202.12,202.1,541100,537806576.0,0.01,0.01,0.02,0.0
2019-11-07,2019-11-07,202.13,202.12,202.13,202.11,569600,563323616.0,0.01,0.0,0.01,0.0
2019-11-08,2019-11-08,202.16,202.15,202.17,202.14,719700,712132032.0,0.01,0.01,0.03,0.0
2019-11-11,2019-11-11,202.23,202.21,202.23,202.21,491600,476516304.0,0.01,0.03,0.06,0.0
2019-11-12,2019-11-12,202.24,202.24,202.24,202.23,857600,852127072.0,0.0,0.01,0.03,0.0
2019-11-13,2019-11-13,202.26,202.24,202.27,202.24,988500,969717744.0,0.01,0.0,0.0,0.0
2019-11-14,2019-11-14,202.27,202.28,202.29,202.27,652100,638341792.0,0.01,0.02,0.04,0.0
2019-11-15,2019-11-15,202.31,202.32,202.32,202.29,442800,425940416.0,0.01,0.02,0.04,0.0
2019-11-18,2019-11-18,202.4,202.37,202.4,202.37,493500,461240112.0,0.01,0.02,0.05,0.0
2019-11-19,2019-11-19,202.4,202.38,202.4,202.38,564500,552573520.0,0.01,0.0,0.01,0.0
2019-11-20,2019-11-20,202.41,202.41,202.41,202.41,467500,461741776.0,0.0,0.01,0.03,0.0
2019-11-21,2019-11-21,202.43,202.43,202.43,202.41,753500,745391136.0,0.01,0.01,0.02,0.0
2019-11-22,2019-11-22,202.46,202.45,202.46,202.44,660800,651534256.0,0.01,0.01,0.02,0.0
2019-11-25,2019-11-25,202.53,202.54,202.54,202.52,541000,534774000.0,0.01,0.04,0.09,0.0
2019-11-26,2019-11-26,202.56,202.51,202.57,202.5,415500,414863088.0,0.03,-0.01,-0.03,0.0
2019-11-27,2019-11-27,202.54,202.6,202.6,202.53,832300,827674672.0,0.03,0.04,0.09,0.0
2019-11-28,2019-11-28,202.63,202.62,202.64,202.62,462000,454626448.0,0.01,0.01,0.02,0.0
2019-11-29,2019-11-29,202.65,202.67,202.68,202.65,739400,734661552.0,0.01,0.02,0.05,0.0
2019-12-02,2019-12-02,202.75,202.76,202.76,202.75,447900,446370496.0,0.0,0.04,0.09,0.0
2019-12-03,2019-12-03,202.78,202.74,202.78,202.73,739000,729676928.0,0.02,-0.01,-0.02,0.0
2019-12-04,2019-12-04,202.77,202.75,202.77,202.74,636500,621725456.0,0.01,0.0,0.01,0.0
2019-12-05,2019-12-05,202.78,202.78,202.78,202.77,1036800,1018523120.0,0.0,0.01,0.03,0.0
2019-12-06,2019-12-06,202.81,202.82,202.82,202.79,1150500,1138592640.0,0.01,0.02,0.04,0.0
2019-12-09,2019-12-09,202.9,202.87,202.91,202.87,781100,772144320.0,0.02,0.02,0.05,0.0
2019-12-10,2019-12-10,202.9,202.86,202.91,202.86,1189800,1182032864.0,0.02,0.0,-0.01,0.0
2019-12-11,2019-12-11,202.89,202.86,202.89,202.85,860300,845599104.0,0.02,0.0,0.0,0.0
2019-12-12,2019-12-12,202.89,202.86,202.89,202.85,874400,857243392.0,0.02,0.0,0.0,0.0
2019-12-13,2019-12-13,202.88,202.89,202.9,202.88,1559400,1547522032.0,0.01,0.01,0.03,0.0
2019-12-16,2019-12-16,202.97,202.98,202.98,202.96,487500,477936288.0,0.01,0.04,0.09,0.0
2019-12-17,2019-12-17,203.0,202.98,203.0,202.96,842500,821872800.0,0.02,0.0,0.0,0.0
2019-12-18,2019-12-18,203.01,202.96,203.01,202.95,1201400,1191505376.0,0.03,-0.01,-0.02,0.0
2019-12-19,2019-12-19,202.98,202.99,203.0,202.93,774100,753968960.0,0.03,0.01,0.03,0.0
2019-12-20,2019-12-20,203.02,203.02,203.03,203.01,747800,718356864.0,0.01,0.01,0.03,0.0
2019-12-23,2019-12-23,203.1,203.08,203.1,203.07,922300,902704000.0,0.01,0.03,0.06,0.0
2019-12-24,2019-12-24,203.1,203.13,203.13,203.1,1852900,1830432512.0,0.01,0.02,0.05,0.0
2019-12-25,2019-12-25,203.15,203.13,203.16,203.13,1429000,1397844576.0,0.01,0.0,0.0,0.0
2019-12-26,2019-12-26,203.16,203.18,203.19,203.15,1412100,1394317648.0,0.02,0.02,0.05,0.0
2019-12-27,2019-12-27,203.2,203.23,203.23,203.2,1113600,1096765840.0,0.01,0.02,0.05,0.0
2019-12-30,2019-12-30,203.3,203.32,203.32,203.3,1013500,990148560.0,0.01,0.04,0.09,0.0
2019-12-31,2019-12-31,203.35,203.34,203.38,203.34,736000,716226512.0,0.02,0.01,0.02,0.0
2020-01-02,2020-01-02,203.39,203.41,203.43,203.39,565000,554983136.0,0.02,0.03,0.07,0.0
2020-01-03,2020-01-03,203.44,203.45,203.46,203.44,956000,948589136.0,0.01,0.02,0.04,0.0
2020-01-06,2020-01-06,203.53,203.54,203.54,203.52,955000,944924448.0,0.01,0.04,0.09,0.0
2020-01-07,2020-01-07,203.56,203.56,203.56,203.54,1027200,1021657760.0,0.01,0.01,0.02,0.0
2020-01-08,2020-01-08,203.59,203.59,203.59,203.58,767800,759485056.0,0.0,0.01,0.03,0.0
2020-01-09,2020-01-09,203.61,203.63,203.63,203.61,1166700,1163310032.0,0.01,0.02,0.04,0.0
2020-01-10,2020-01-10,203.65,203.66,203.66,203.65,1213700,1213894960.0,0.0,0.01,0.03,0.0
2020-01-13,2020-01-13,203.74,203.78,203.78,203.73,1092700,1084506288.0,0.02,0.06,0.12,0.0
2020-01-14,2020-01-14,203.8,203.8,203.81,203.8,891200,884006576.0,0.0,0.01,0.02,0.0
2020-01-15,2020-01-15,203.83,203.83,203.84,203.81,578500,564612000.0,0.01,0.01,0.03,0.0
2020-01-16,2020-01-16,203.85,203.89,203.89,203.85,810700,802926640.0,0.02,0.03,0.06,0.0
2020-01-17,2020-01-17,203.92,203.91,203.93,203.9,999200,987089392.0,0.01,0.01,0.02,0.0
2020-01-20,2020-01-20,203.99,204.0,204.0,203.99,1481100,1474300544.0,0.0,0.04,0.09,0.0
2020-01-21,2020-01-21,204.02,204.05,204.06,204.02,1046500,1048301264.0,0.02,0.02,0.05,0.0
2020-01-22,2020-01-22,204.08,204.1,204.12,204.05,1033000,1034769152.0,0.03,0.02,0.05,0.0
2020-01-23,2020-01-23,204.12,204.17,204.17,204.1,278000,267116781.0,0.03,0.03,0.07,0.0
2020-02-03,2020-02-03,204.45,204.41,204.45,204.41,473100,467143600.0,0.02,0.12,0.24,0.0
2020-02-04,2020-02-04,204.44,204.45,204.46,204.38,379800,372350880.0,0.04,0.02,0.04,0.0
2020-02-05,2020-02-05,204.48,204.49,204.49,204.44,470300,463657472.0,0.02,0.02,0.04,0.0
2020-02-06,2020-02-06,204.52,204.55,204.55,204.52,385100,381934688.0,0.01,0.03,0.06,0.0
2020-02-07,2020-02-07,204.58,204.59,204.59,204.57,699700,696680896.0,0.01,0.02,0.04,0.0
2020-02-10,2020-02-10,204.67,204.68,204.68,204.64,576000,563569440.0,0.02,0.04,0.09,0.0
2020-02-11,2020-02-11,204.71,204.75,204.75,204.71,1210000,1211147424.0,0.02,0.03,0.07,0.0
2020-02-12,2020-02-12,204.77,204.83,204.84,204.77,628500,618809552.0,0.03,0.04,0.08,0.0
2020-02-13,2020-02-13,204.86,204.89,204.89,204.86,735000,714270800.0,0.01,0.03,0.06,0.0
2020-02-14,2020-02-14,204.92,204.94,204.95,204.9,1384800,1387083120.0,0.02,0.02,0.05,0.0
2020-02-17,2020-02-17,205.02,205.06,205.06,205.01,610800,597026384.0,0.02,0.06,0.12,0.0
2020-02-18,2020-02-18,205.09,205.09,205.1,205.08,580500,568506800.0,0.01,0.01,0.03,0.0
2020-02-19,2020-02-19,205.12,205.1,205.13,205.09,639600,635287840.0,0.02,0.0,0.01,0.0
2020-02-20,2020-02-20,205.13,205.17,205.17,205.13,1002100,996883664.0,0.02,0.03,0.07,0.0
2020-02-21,2020-02-21,205.19,205.24,205.24,205.19,827900,810280144.0,0.02,0.03,0.07,0.0
2020-02-24,2020-02-24,205.32,205.33,205.33,205.31,1036500,1039442128.0,0.01,0.04,0.09,0.0
2020-02-25,2020-02-25,205.35,205.37,205.37,205.34,702900,697959152.0,0.01,0.02,0.04,0.0
2020-02-26,2020-02-26,205.4,205.42,205.42,205.39,691600,687599872.0,0.01,0.02,0.05,0.0
2020-02-27,2020-02-27,205.45,205.48,205.48,205.45,558000,545091104.0,0.01,0.03,0.06,0.0
2020-02-28,2020-02-28,205.5,205.53,205.54,205.5,859000,841786704.0,0.02,0.02,0.05,0.0
2020-03-02,2020-03-02,205.59,205.63,205.66,205.59,1679200,1671779376.0,0.03,0.05,0.1,0.0
2020-03-03,2020-03-03,205.66,205.69,205.69,205.65,1511600,1518276720.0,0.02,0.03,0.06,0.0
2020-03-04,2020-03-04,205.71,205.75,205.75,205.71,1237700,1237586544.0,0.02,0.03,0.06,0.0
